0.0175333	1.06276	2.99549	1445
0.0206345	0.92146	3.10649	1445
0.00395151	0.956529	3.04526	1445
0.00290867	1.03669	2.9608	1445
0.00448763	1.03615	2.95041	1445
0.0145259	1.07589	2.96814	1445
0.00127186	1.02274	2.99007	1445
0.0194806	0.908705	3.10296	1445
0.0277183	0.992978	2.93128	1445
0.0224541	0.888827	3.09538	1445
0.00198523	0.966921	3.02823	1445
0.00900823	1.04086	3.00196	1445
